Store ID,Country,Product ID,Product Category,Units Sold,Date of Sale,GDP Growth Rate,Inflation Rate,Price Sold
1567,France,82217,Womens,11,2022-11-04,5.19,-6.54,-167.23
4836,UK,40294,Womens,9,2020-12-10,4.26,4.85,118.87
2826,UK,42450,Womens,8,2021-03-17,0.05,5.02,137.76
8693,UK,67037,Mens,12,2023-01-03,3.65,-8.68,-218.71
5395,Spain,48320,Mens,8,2022-09-04,-7.07,3.95,105.98
4137,UK,94362,Womens,10,2022-08-18,6.68,-4.15,-101.72
1269,UK,79129,Womens,11,2022-09-29,9.48,-5.1,-127.85
6086,Spain,16991,Mens,11,2019-01-11,5.89,-7.69,-198.3
8204,Germany,57422,Mens,11,2021-12-21,3.76,-8.07,-208.75
1858,Spain,82500,Womens,9,2024-02-12,5.23,3.38,85.92
1858,Spain,53306,Womens,12,2019-08-14,-8.35,-8.61,-226.32
5845,France,97825,Womens,11,2022-03-22,4.78,-4.93,-126.7
3773,UK,40754,Womens,8,2023-10-01,-1.52,6.5,175.47
7951,Spain,59717,Mens,10,2020-07-17,7.97,-3.31,-80.75
7704,France,79719,Womens,11,2021-02-10,6.83,-6.91,-170.44
7652,Italy,48004,Mens,7,2023-05-14,6.37,9.9,265.84
2743,France,15413,Mens,10,2023-05-27,0.08,-0.25,-1.86
8875,France,85880,Mens,12,2023-08-11,-1.43,-8.27,-211.47
3062,Germany,13543,Mens,7,2024-02-28,5.48,7.87,213.07
7718,France,28517,Mens,11,2023-05-18,-0.0,-4.67,-111.6
2304,UK,24503,Mens,6,2022-08-26,-1.36,12.92,350.73
8835,Spain,53422,Mens,6,2021-06-03,-3.39,16.17,428.12
6281,France,54904,Mens,9,2022-06-20,10.35,-0.32,-1.15
5931,Germany,65347,Mens,8,2023-02-25,-0.41,5.96,163.72
2300,France,30604,Mens,13,2022-10-21,6.03,-14.4,-369.99
8637,Italy,41793,Mens,6,2022-09-15,0.93,13.82,364.26
8459,Italy,69387,Mens,9,2022-02-04,0.69,3.06,87.98
7156,Italy,66796,Womens,8,2019-08-14,7.86,5.98,164.38
9719,Italy,83884,Womens,8,2021-04-04,3.99,5.17,135.39
6281,Germany,46483,Mens,14,2019-08-06,4.56,-16.49,-437.58
7951,Spain,31148,Womens,7,2021-07-25,5.88,10.04,261.06
5395,Italy,73032,Mens,7,2021-01-22,5.86,9.46,249.75
1649,UK,99109,Mens,11,2020-05-20,0.56,-7.19,-183.23
5466,Italy,43942,Mens,4,2019-09-16,1.18,21.0,557.29
4371,France,93515,Mens,9,2024-03-26,7.07,1.86,56.4
8754,Spain,41100,Womens,5,2023-12-03,10.51,17.79,467.19
3909,UK,22152,Womens,4,2023-03-21,1.23,20.28,537.66
5465,Italy,62874,Mens,8,2023-12-02,11.51,4.19,121.91
9028,France,15413,Mens,4,2019-02-23,2.76,20.89,558.17
2642,UK,11448,Mens,6,2021-12-06,2.24,12.89,337.43
3934,France,99960,Womens,7,2020-12-27,8.84,9.83,254.02
1427,France,42785,Womens,11,2020-11-19,-0.09,-7.45,-188.63
5901,Germany,93515,Mens,9,2023-03-25,6.98,-0.51,-9.88
4142,France,57506,Mens,8,2022-01-27,7.66,5.0,130.76
9028,France,14024,Womens,11,2021-11-09,8.38,-7.34,-185.58
6871,Germany,27313,Womens,1,2024-03-28,0.59,32.04,843.2
1034,France,10463,Mens,5,2023-11-12,4.53,17.81,480.34
6389,Germany,74707,Womens,5,2023-05-16,7.92,16.24,429.14
6086,Spain,95618,Mens,11,2024-03-29,2.65,-8.66,-215.89
7423,UK,29283,Womens,11,2023-02-22,4.36,-5.28,-133.42
6026,UK,39734,Womens,9,2020-02-23,-2.26,1.53,45.09
3161,UK,77950,Mens,12,2020-11-20,0.65,-11.23,-288.87
2037,UK,99503,Mens,11,2021-04-29,-2.73,-6.79,-172.22
1711,Spain,97365,Mens,11,2019-03-03,2.97,-3.66,-90.12
5719,Italy,62286,Womens,6,2022-03-14,4.42,11.79,315.95
6142,France,71082,Womens,10,2019-08-04,14.85,-3.18,-73.45
1034,Spain,92510,Mens,11,2019-01-03,-6.71,-6.92,-173.93
7217,France,66145,Mens,12,2019-06-09,2.68,-9.59,-245.79
5688,Italy,54913,Womens,9,2023-10-29,1.72,0.92,22.04
5983,France,61800,Mens,7,2021-02-19,-6.15,8.35,226.27
7423,UK,90427,Womens,8,2022-02-17,0.57,4.62,121.8
2185,Germany,62479,Mens,11,2021-06-11,-1.69,-7.12,-172.76
5491,Spain,90150,Mens,10,2022-01-17,3.83,-1.0,-21.45
3454,Italy,35074,Womens,6,2019-11-25,1.88,11.24,304.91
6871,UK,83896,Womens,9,2020-08-02,-2.52,-0.4,-2.34
8835,France,65371,Womens,5,2024-04-17,3.36,16.77,446.94
7704,Italy,86779,Mens,9,2022-10-12,14.09,0.93,31.48
7217,Spain,22090,Mens,14,2023-06-22,0.28,-16.94,-439.33
9481,Germany,98882,Womens,11,2022-07-14,6.27,-5.48,-138.85
6806,Germany,78784,Mens,8,2023-06-29,7.84,6.72,184.81
6044,Italy,30366,Womens,16,2021-08-09,1.96,-26.01,-678.59
2067,Italy,56926,Womens,6,2022-09-08,1.63,11.8,315.39
2250,Italy,41118,Mens,6,2020-09-26,12.52,14.96,392.94
1148,Germany,45189,Womens,7,2021-09-14,11.59,10.51,283.86
7328,Italy,38974,Womens,7,2023-04-14,9.13,8.92,244.57
4836,France,97348,Mens,12,2023-07-31,-0.6,-10.77,-275.8
6066,UK,81365,Mens,9,2022-05-03,-1.6,2.76,80.04
1269,UK,78369,Womens,6,2021-07-09,-4.33,11.73,311.99
6142,France,31672,Womens,7,2021-01-07,-2.28,10.64,288.79
9070,Italy,81603,Womens,11,2022-09-17,-4.92,-7.4,-188.37
3185,France,90740,Womens,8,2019-06-19,4.96,4.5,127.96
7704,Italy,98685,Womens,7,2020-06-04,-2.81,10.05,272.08
3909,Italy,33939,Mens,7,2023-01-26,-1.77,11.69,309.1
1034,Germany,58433,Womens,9,2019-02-09,-2.49,0.98,32.25
2304,Italy,92510,Mens,7,2023-04-10,1.14,9.52,258.03
1518,Germany,75355,Mens,9,2022-07-08,13.09,3.78,109.41
1565,UK,49380,Mens,8,2022-11-19,3.37,5.33,145.51
7652,Spain,36696,Mens,8,2021-08-12,-6.89,5.08,134.86
5818,Spain,91002,Womens,10,2022-06-03,0.99,-3.77,-92.49
3217,France,50252,Womens,6,2021-09-10,-3.58,11.9,317.3
8432,France,59861,Womens,10,2022-02-21,-2.98,-3.42,-84.71
9167,France,11597,Womens,5,2021-09-01,-0.01,17.97,474.3
9432,UK,28048,Womens,11,2019-02-07,4.68,-5.96,-159.61
1269,Germany,59436,Mens,8,2019-11-24,5.4,4.79,132.88
5983,Spain,84929,Mens,11,2022-06-28,6.15,-5.48,-137.23
8835,Italy,37069,Mens,10,2024-04-08,-1.91,-1.51,-37.17
9481,Germany,37137,Mens,12,2022-04-14,6.34,-11.1,-289.54
5395,France,23050,Mens,9,2023-06-14,0.16,2.0,57.47
7980,UK,49120,Womens,12,2021-07-02,5.85,-10.74,-279.4
7107,Germany,95281,Womens,10,2020-03-29,3.12,-4.05,-101.4
1852,France,48188,Womens,6,2019-02-06,9.97,13.0,338.96
4971,Germany,31579,Womens,11,2022-09-01,-0.49,-6.39,-168.71
9976,Germany,41918,Womens,9,2023-09-08,1.98,0.21,4.42
6742,Spain,31325,Womens,8,2021-08-30,8.33,4.72,131.93
1505,Italy,99228,Mens,9,2021-03-06,2.74,0.53,17.23
7162,Italy,21985,Mens,7,2021-08-30,-0.32,9.51,251.25
4343,Italy,39653,Mens,15,2020-08-15,1.76,-23.25,-609.48
2460,Italy,80985,Womens,8,2022-02-11,10.14,4.48,118.96
5275,UK,17078,Womens,7,2021-11-29,-3.78,10.41,284.19
3673,France,89298,Womens,4,2022-08-17,1.4,20.67,548.75
1893,France,59348,Womens,11,2019-08-12,6.43,-5.85,-153.12
4142,Germany,79413,Womens,10,2019-11-14,2.53,-0.53,-12.27
8734,UK,68495,Womens,9,2019-12-15,9.33,1.46,45.76
8210,France,95916,Mens,10,2019-04-25,0.38,-2.79,-65.17
7031,Germany,54648,Womens,10,2020-11-28,4.28,-3.93,-101.89
9719,Spain,60043,Mens,11,2022-09-08,8.73,-6.11,-152.91
3188,Spain,45437,Mens,8,2023-05-11,7.33,4.54,116.09
4836,France,61125,Mens,5,2021-11-29,-4.02,17.13,452.67
5645,Spain,88792,Womens,7,2024-03-04,8.04,9.85,261.71
9432,France,17397,Mens,10,2019-02-09,2.73,-1.38,-29.09
7861,Spain,69753,Womens,8,2024-02-26,-0.95,4.22,112.27
3909,UK,74338,Mens,11,2023-11-08,-0.13,-6.2,-153.39
8835,France,99977,Womens,11,2022-08-05,-0.72,-7.02,-184.73
6044,Italy,33825,Womens,9,2022-07-09,-1.45,3.65,103.66
1893,France,71903,Womens,7,2019-08-04,7.69,9.51,246.17
3510,Italy,73659,Mens,8,2022-03-16,11.19,6.28,166.82
1148,France,76739,Mens,9,2019-12-02,2.84,1.68,57.16
6075,Germany,68746,Mens,9,2022-04-06,9.08,0.04,0.8
1134,France,75333,Womens,12,2019-04-02,7.79,-10.55,-273.66
5737,Germany,37384,Womens,10,2019-12-19,-2.18,-0.15,3.5
6044,France,98396,Womens,9,2020-07-24,1.6,0.26,12.75
5983,France,99131,Mens,5,2023-05-14,7.51,18.68,492.32
7980,UK,65330,Womens,11,2021-03-26,7.37,-5.26,-136.32
6613,Italy,42082,Womens,9,2023-09-01,-1.54,4.1,107.48
8875,UK,97365,Mens,5,2021-02-19,-3.16,18.53,484.77
8643,Italy,72372,Mens,4,2019-12-29,5.79,22.48,591.79
3247,UK,99228,Womens,8,2020-07-10,-0.4,6.78,183.09
1134,France,49601,Mens,10,2022-09-30,2.52,-3.38,-85.68
3158,Germany,67810,Womens,6,2023-09-13,0.42,14.82,392.88
1567,UK,81948,Womens,9,2022-04-08,-0.15,2.98,80.68
5931,Spain,44685,Womens,5,2019-12-22,2.38,17.33,462.1
4343,Germany,75080,Womens,7,2019-07-10,4.87,7.77,211.15
8210,UK,66106,Mens,7,2023-08-18,12.19,9.77,256.69
6066,Spain,47910,Womens,7,2020-02-26,-1.58,8.99,243.54
3161,Italy,88855,Womens,11,2020-11-30,-0.34,-5.33,-140.73
3933,Spain,55899,Womens,8,2019-01-07,0.08,4.66,129.59
7420,UK,64355,Mens,10,2019-05-13,4.28,-4.27,-105.2
3622,UK,78416,Womens,10,2023-11-06,-1.37,-1.19,-25.14
7634,Spain,57506,Womens,10,2020-07-10,4.26,-1.37,-24.61
3909,Spain,59005,Mens,8,2021-04-05,-6.44,5.47,148.05
1518,Spain,67859,Womens,10,2021-01-30,-2.44,-0.52,-8.61
7652,Germany,52824,Womens,9,2021-11-20,1.84,2.92,81.77
8085,Germany,93239,Mens,8,2020-06-18,-0.92,5.7,152.17
2251,UK,20474,Womens,15,2020-03-01,6.1,-21.32,-558.7
3247,Spain,78784,Womens,8,2022-11-18,1.55,4.24,120.63
3622,Italy,52915,Mens,10,2020-11-02,-0.77,-3.88,-93.01
8272,France,96030,Mens,8,2019-12-29,1.79,3.66,102.56
9681,Italy,87568,Mens,13,2022-12-31,4.76,-13.03,-333.26
3773,UK,60135,Womens,7,2023-08-21,7.5,11.36,292.93
3188,Germany,67037,Mens,11,2023-04-24,5.38,-6.39,-161.05
1249,France,47860,Womens,5,2019-03-23,4.88,18.86,497.84
5983,France,64129,Womens,6,2019-12-22,9.41,12.65,339.41
6918,UK,34565,Womens,11,2022-07-05,-4.2,-4.64,-120.39
3510,Germany,99455,Mens,10,2023-10-08,3.03,-2.53,-65.38
5395,Spain,13901,Mens,7,2020-08-11,1.87,11.55,305.16
5346,Italy,34561,Womens,8,2023-03-28,3.56,6.07,164.64
6066,UK,41326,Mens,11,2019-10-22,0.67,-7.06,-182.01
7423,Spain,52653,Womens,12,2022-06-01,1.95,-10.62,-273.42
4027,UK,65464,Womens,10,2023-03-29,5.43,-1.07,-27.84
9976,France,54539,Mens,8,2021-12-05,6.4,3.81,105.32
4142,Italy,50770,Mens,11,2023-08-18,1.51,-8.31,-209.36
5395,Germany,80511,Mens,8,2022-02-10,-3.23,6.5,182.05
8942,UK,99345,Womens,8,2022-06-10,7.74,6.26,170.56
9167,France,82063,Womens,7,2019-01-17,-0.25,9.09,234.97
1711,Germany,64411,Mens,6,2019-12-26,-2.89,15.51,410.02
1662,Italy,77937,Womens,10,2022-05-31,4.06,-3.5,-83.64
1852,UK,26514,Womens,9,2021-05-15,4.19,2.12,54.19
9070,Germany,68602,Womens,10,2020-11-30,8.48,-3.29,-79.03
2302,Italy,14024,Womens,10,2020-03-23,1.39,-1.65,-43.93
9070,France,39585,Mens,13,2021-05-05,3.67,-12.81,-332.83
1612,Spain,73927,Womens,12,2019-12-31,4.14,-8.87,-222.01
9432,UK,94997,Womens,8,2020-11-05,0.98,5.93,156.72
4137,Spain,93642,Womens,9,2021-10-04,0.82,2.83,81.83
9432,Italy,75123,Womens,8,2022-09-11,7.95,6.1,162.56
1893,Germany,22732,Womens,9,2020-04-11,0.36,3.1,90.84
2250,France,86704,Mens,10,2020-02-18,0.05,-2.21,-45.0
2826,Germany,46815,Mens,10,2023-01-18,8.59,-3.91,-104.47
5251,Italy,75355,Womens,12,2020-08-08,-3.47,-10.8,-278.47
8998,UK,87467,Womens,12,2022-06-10,5.61,-9.69,-253.13
4091,UK,28287,Womens,9,2022-06-01,7.19,2.74,79.23
7328,UK,33579,Womens,7,2021-09-20,-2.91,9.07,240.49
2527,France,88538,Mens,9,2024-01-29,-0.35,-0.14,10.73
5251,Italy,41537,Mens,8,2022-12-06,0.68,7.23,188.85
2887,France,10974,Mens,11,2020-07-25,8.96,-4.35,-109.16
9742,Germany,26586,Womens,12,2019-12-01,5.1,-9.42,-242.2
6806,UK,17207,Womens,10,2022-05-30,7.96,-3.55,-86.73
9420,Spain,48004,Womens,9,2019-02-06,6.84,-0.13,5.16
7423,Spain,45079,Mens,10,2021-09-15,0.27,-2.63,-63.04
5656,Spain,40294,Womens,8,2019-10-05,9.1,3.52,97.22
8204,Italy,44432,Womens,7,2022-05-04,-1.41,9.28,243.74
8643,France,33409,Womens,10,2021-07-04,2.21,-1.96,-53.13
5931,UK,69753,Womens,12,2024-03-02,2.01,-10.2,-264.62
1971,Germany,68495,Mens,8,2020-04-28,3.05,6.69,186.62
6918,Italy,83978,Womens,8,2022-06-19,9.81,5.41,142.79
2300,France,78763,Womens,11,2022-09-09,-1.29,-5.65,-144.76
4217,UK,74707,Mens,9,2020-12-31,2.59,2.63,79.04
4055,Germany,97150,Mens,9,2019-07-11,3.42,3.16,81.3
1294,Spain,60461,Womens,7,2021-11-06,2.35,7.97,215.49
8693,France,87992,Womens,10,2020-06-07,2.85,-2.8,-67.69
3188,Germany,68495,Womens,9,2021-07-06,-7.15,3.46,91.64
2377,Germany,78555,Womens,5,2020-02-05,2.63,16.57,432.68
5845,Spain,79277,Mens,10,2024-04-13,4.38,-2.85,-64.77
1150,UK,24638,Mens,11,2021-06-04,1.83,-5.33,-128.32
7120,Germany,67776,Mens,8,2020-12-05,4.28,4.74,130.68
8609,UK,61296,Womens,11,2019-01-22,1.29,-6.29,-165.99
5845,Germany,26615,Mens,6,2020-04-18,-0.63,13.49,360.66
2300,Germany,41326,Womens,7,2022-02-17,1.16,10.35,282.47
4217,Germany,38921,Mens,8,2019-07-29,5.81,6.51,173.37
1427,UK,14929,Womens,9,2019-11-02,-0.25,1.63,46.92
1427,Spain,85124,Mens,10,2022-07-17,6.96,-0.77,-24.9
2963,France,82124,Womens,8,2020-12-04,8.9,6.35,179.61
3247,Spain,87123,Mens,10,2020-11-17,2.15,-4.35,-102.45
8734,Spain,71849,Mens,8,2019-10-12,-5.03,7.3,195.21
5764,Spain,41131,Mens,3,2020-12-16,10.64,24.92,658.04
1150,Spain,79403,Womens,6,2023-08-27,11.13,15.02,397.68
9976,Italy,95531,Womens,13,2021-02-01,3.91,-13.16,-336.29
2743,France,22226,Mens,7,2022-06-04,9.7,8.81,237.56
9070,UK,39472,Womens,7,2021-08-05,0.44,7.28,199.6
8210,UK,78356,Womens,5,2020-01-16,4.33,15.95,418.82
1817,Spain,38921,Mens,10,2020-04-04,-1.05,-3.47,-82.02
5959,UK,63438,Womens,8,2021-10-27,6.58,6.59,180.72
7704,France,65330,Womens,9,2019-01-29,4.01,3.68,97.5
6984,UK,71022,Mens,9,2021-06-25,-2.16,4.11,110.29
9742,Germany,56382,Mens,5,2021-11-22,-1.44,17.61,468.51
6613,UK,29796,Womens,8,2023-07-28,-1.8,7.51,197.54
5737,Spain,80455,Mens,12,2021-05-28,5.11,-8.05,-208.65
2743,France,45880,Mens,9,2019-03-20,3.16,0.83,27.06
1150,UK,32409,Womens,4,2021-08-04,3.81,20.08,530.57
7120,Italy,87167,Mens,8,2020-04-03,4.45,3.44,104.0
2296,Germany,36211,Womens,8,2020-07-23,3.52,6.1,170.03
8637,Spain,26569,Womens,8,2023-04-11,5.2,5.95,156.48
2003,Germany,26112,Mens,7,2023-02-14,2.87,7.89,209.03
9681,UK,69811,Mens,7,2022-12-24,-1.15,8.0,212.13
1817,Spain,58352,Mens,8,2021-01-07,-3.31,3.88,103.38
2963,Italy,31316,Womens,7,2022-08-01,4.54,8.93,234.76
5057,Spain,54507,Womens,11,2020-05-30,8.28,-5.63,-139.88
1565,UK,51210,Womens,7,2022-01-27,1.79,8.5,233.22
1346,Spain,66969,Womens,6,2020-02-01,14.93,13.53,365.31
8757,UK,74152,Womens,12,2023-02-21,1.42,-8.7,-219.44
5057,Italy,25361,Mens,8,2019-02-08,12.82,8.05,213.92
1565,Germany,52207,Mens,8,2022-07-18,2.35,4.96,140.78
6748,Spain,16956,Womens,5,2021-06-05,7.69,19.57,513.85
5688,UK,26780,Mens,4,2021-03-07,0.68,20.68,543.43
5429,Italy,75355,Mens,9,2019-06-06,-0.15,2.46,76.58
6184,Italy,89747,Womens,10,2022-01-03,3.74,-2.16,-50.8
5719,France,26378,Mens,12,2021-06-02,5.17,-9.68,-253.43
1565,Spain,72402,Womens,9,2023-12-29,2.27,3.28,91.51
5491,Spain,36080,Womens,9,2022-02-27,-3.17,1.45,50.01
6984,France,70036,Womens,8,2023-09-07,4.72,8.01,216.53
6251,Italy,13834,Mens,10,2021-08-31,12.19,-4.01,-101.95
7156,UK,80146,Womens,9,2022-01-12,2.56,0.52,16.83
3217,Spain,54171,Womens,7,2021-11-11,3.81,8.68,229.67
4670,UK,42960,Mens,8,2023-01-22,-4.62,7.3,190.05
2642,Italy,79973,Womens,6,2023-04-12,8.77,15.04,403.87
8600,UK,74338,Womens,7,2023-09-27,4.2,8.13,215.07
7718,Germany,73952,Mens,10,2021-04-28,7.05,-0.72,-10.64
5491,Germany,75027,Womens,10,2022-11-06,0.93,-1.32,-23.22
6066,France,60188,Womens,7,2021-01-17,3.5,10.37,276.59
1817,Germany,32449,Womens,5,2023-01-03,0.79,16.41,433.1
8459,France,67065,Mens,8,2023-06-16,-7.06,5.04,144.94
5719,Italy,99228,Mens,14,2021-09-15,2.54,-19.93,-514.37
6075,France,43226,Womens,10,2019-01-21,2.52,-0.28,-8.19
8835,France,11597,Mens,6,2019-10-30,6.09,13.44,358.6
3728,Italy,19302,Womens,8,2021-05-18,-3.27,5.39,152.09
3510,Spain,46343,Mens,7,2019-03-25,1.63,10.4,277.95
1294,Italy,16332,Womens,10,2023-12-03,0.11,-0.83,-12.33
8103,Italy,79692,Mens,6,2023-08-10,-8.15,14.5,384.06
2676,Italy,53544,Mens,11,2023-01-16,1.19,-6.04,-151.35
1269,Spain,61125,Womens,9,2022-11-11,6.6,2.24,62.93
9976,UK,69949,Womens,9,2023-03-11,-0.52,2.93,75.04
2003,Germany,79230,Womens,6,2022-07-04,3.3,11.58,311.14
5200,Italy,77336,Womens,7,2020-07-23,3.93,9.3,251.23
1893,Spain,69235,Mens,4,2024-03-30,3.2,21.43,569.11
5719,Germany,55216,Womens,9,2021-07-22,0.24,2.77,73.41
8099,France,69822,Womens,11,2023-03-31,4.15,-6.73,-168.09
1971,Germany,80002,Womens,7,2022-03-31,2.48,8.82,235.35
3728,France,44648,Mens,8,2022-04-01,-1.93,3.95,107.7
1893,UK,86007,Womens,7,2024-01-30,4.19,9.05,239.28
8734,Germany,79628,Womens,7,2021-10-05,6.55,10.48,276.92
5275,Italy,54482,Mens,7,2021-03-03,-0.57,10.69,288.72
9059,France,70892,Mens,11,2021-03-02,5.11,-5.81,-142.18
3185,Spain,87992,Mens,9,2023-03-28,11.45,3.92,112.69
8693,UK,73366,Womens,6,2023-12-15,7.37,12.55,328.55
5395,Spain,25970,Mens,10,2022-07-18,5.07,-2.45,-65.54
2642,Spain,12751,Womens,6,2020-05-06,4.31,13.22,347.52
3185,UK,46593,Mens,9,2019-07-27,-0.25,0.69,23.96
1567,Italy,38921,Mens,8,2023-04-12,-0.03,3.5,97.44
8204,Spain,14060,Mens,11,2023-05-27,4.4,-7.24,-190.9
8609,Italy,29001,Mens,9,2021-12-19,2.72,1.25,35.42
3933,Italy,33271,Mens,10,2020-03-05,10.26,-1.54,-37.21
8432,Germany,33920,Womens,8,2021-09-11,-2.58,6.12,161.58
5232,UK,90740,Womens,10,2023-08-08,-1.58,-1.2,-27.1
2996,France,12562,Womens,8,2023-06-17,-3.57,5.96,161.15
7156,UK,75274,Womens,10,2022-08-25,9.1,-0.77,-12.19
6918,Germany,10463,Womens,10,2020-06-03,-4.64,-2.14,-57.48
8459,Spain,61562,Mens,13,2020-08-13,1.54,-15.04,-387.52
7812,Spain,60266,Womens,3,2021-11-16,0.08,26.55,706.14
1858,Germany,44432,Mens,7,2023-09-06,-7.76,8.84,239.94
2003,Germany,80665,Womens,5,2023-05-05,-3.53,16.53,440.07
1148,UK,98810,Womens,7,2019-07-18,1.04,11.68,303.99
1265,France,40297,Womens,9,2020-01-22,1.77,0.62,11.99
3773,Spain,21867,Mens,9,2019-12-15,5.41,1.33,42.02
1233,France,97094,Womens,12,2021-08-17,2.13,-8.31,-213.92
8519,Spain,75295,Mens,11,2020-11-23,0.13,-3.85,-107.22
2250,Germany,31881,Womens,9,2023-04-09,5.93,0.29,13.96
3673,France,31090,Mens,14,2024-01-26,9.16,-17.77,-454.84
6142,France,25746,Mens,8,2020-01-13,-3.27,7.05,193.62
2826,Spain,75123,Womens,11,2021-06-17,1.14,-6.94,-176.05
9681,Italy,34125,Womens,7,2021-07-04,8.9,8.74,241.18
4371,France,76620,Womens,5,2023-05-01,0.05,15.74,424.56
2489,Italy,78784,Womens,8,2020-06-10,0.52,7.99,204.75
7951,France,34125,Mens,11,2022-03-22,14.94,-6.26,-160.15
6044,Germany,36664,Womens,7,2021-01-03,4.15,7.9,209.72
2676,Spain,42495,Womens,9,2019-07-25,2.21,2.03,53.61
6066,Germany,33964,Mens,7,2020-03-30,7.8,9.24,240.09
2251,France,57558,Womens,9,2022-07-20,6.17,3.93,108.08
2251,Italy,85710,Mens,12,2024-04-01,14.67,-9.5,-244.27
2826,France,75186,Mens,8,2022-06-13,7.77,5.47,151.42
5688,Italy,76620,Womens,12,2024-02-19,-1.66,-8.95,-231.43
7954,France,65347,Womens,6,2023-10-30,-0.56,14.53,393.11
5395,France,99574,Womens,3,2020-06-04,5.12,25.96,684.78
1233,France,77880,Mens,6,2023-08-29,7.19,14.01,371.12
5251,UK,67810,Womens,10,2021-10-13,7.98,0.09,5.91
8085,UK,77207,Womens,8,2021-08-13,5.91,4.66,126.55
3224,France,72673,Mens,7,2024-01-29,2.69,7.95,210.01
2489,Spain,63978,Womens,5,2020-12-26,6.23,18.83,498.92
6748,UK,36945,Mens,6,2021-10-10,11.74,13.23,355.7
7704,Germany,88792,Mens,7,2020-05-15,4.2,10.29,272.4
3161,Italy,75194,Mens,9,2019-04-27,4.8,0.39,18.65
7031,Spain,86704,Womens,11,2020-01-21,3.69,-5.34,-133.2
9028,Spain,72532,Womens,7,2022-09-29,1.45,9.62,254.87
2527,Spain,91666,Womens,7,2020-08-06,4.71,10.5,271.36
7812,Spain,44432,Mens,7,2020-01-30,7.27,11.25,304.93
4313,France,41326,Mens,11,2021-12-23,0.76,-8.39,-214.98
6613,Spain,73366,Mens,8,2023-10-07,0.51,4.9,136.83
8693,Italy,86441,Mens,9,2020-12-21,5.34,1.17,32.31
3510,Italy,17001,Womens,8,2019-03-13,1.44,6.14,165.59
4971,Germany,78389,Mens,5,2023-12-18,13.49,17.6,458.21
8432,UK,25107,Mens,8,2019-10-01,5.61,5.94,156.52
1518,France,30094,Mens,10,2022-09-05,3.89,-4.3,-107.47
6142,Germany,89109,Womens,8,2019-12-04,9.34,5.87,155.67
6389,France,39104,Womens,8,2022-10-21,-0.22,5.12,136.33
1721,Italy,61262,Womens,5,2023-02-27,10.87,16.24,431.31
1565,Spain,17025,Mens,12,2020-08-29,12.2,-12.52,-313.6
1852,UK,79413,Mens,9,2019-06-15,3.37,2.46,67.42
9167,Germany,34878,Mens,11,2023-04-17,3.65,-8.19,-204.68
9384,UK,64683,Mens,8,2019-01-11,0.34,6.28,169.56
7423,Spain,33271,Womens,10,2022-08-17,-7.41,-4.28,-110.13
5854,UK,37716,Mens,9,2020-12-29,6.02,1.04,24.95
2676,Germany,71405,Womens,10,2021-03-11,-8.38,-3.45,-87.34
7958,France,15892,Womens,15,2019-04-12,3.59,-20.65,-540.25
9719,Germany,47803,Mens,9,2022-12-19,2.61,1.18,36.72
8204,UK,29066,Mens,8,2022-11-16,5.67,4.21,114.93
5429,Spain,20380,Womens,10,2021-02-17,-5.59,-2.82,-67.55
9719,France,60228,Womens,7,2019-08-02,13.86,10.31,277.38
8734,France,80002,Womens,7,2023-09-11,5.78,10.39,274.94
6918,Spain,83743,Mens,9,2022-01-16,1.22,2.83,78.0
9028,France,45437,Womens,9,2023-04-26,3.78,2.56,65.84
9481,Italy,48318,Mens,13,2020-02-05,6.33,-15.47,-403.45
2912,Italy,31259,Mens,6,2020-08-10,-6.66,12.94,342.92
5959,Italy,57451,Womens,9,2021-06-07,1.74,1.6,49.05
5901,France,92408,Womens,9,2021-12-05,0.23,0.41,20.13
9465,UK,74655,Womens,6,2023-08-23,-1.91,12.17,324.04
8085,Spain,45028,Mens,10,2023-01-26,1.04,-2.04,-46.16
2377,Italy,13746,Mens,10,2020-08-14,1.93,-4.34,-102.77
5854,Italy,99260,Mens,9,2022-08-26,4.1,0.93,27.16
1346,Italy,86982,Mens,11,2022-01-14,5.62,-5.23,-123.91
4137,Germany,97348,Mens,5,2019-04-02,3.56,16.87,447.66
6984,France,50770,Mens,11,2023-08-11,-1.33,-6.65,-168.01
3224,Spain,89084,Womens,7,2020-11-03,2.3,10.03,273.79
8519,Spain,79357,Mens,5,2020-12-14,-4.62,18.02,480.67
4670,Spain,71258,Womens,9,2021-07-24,1.55,1.2,31.66
7156,UK,77647,Womens,4,2019-08-30,-1.17,22.82,603.0
7423,Germany,64411,Mens,9,2024-03-03,9.0,2.11,55.82
8085,France,67325,Mens,10,2019-01-02,4.48,-2.54,-63.2
8099,UK,53586,Mens,5,2019-08-13,6.29,15.61,420.31
8693,Germany,61562,Mens,7,2021-03-11,1.61,10.62,289.57
8103,Spain,62091,Womens,10,2023-11-04,5.87,-0.73,-14.92
3909,France,82541,Mens,7,2020-08-11,5.07,10.37,280.03
8733,Italy,51823,Womens,6,2019-04-26,4.83,14.74,382.14
2185,Spain,31148,Womens,8,2023-08-17,5.13,6.0,161.09
1518,Spain,27321,Womens,11,2021-07-06,9.08,-6.51,-171.74
2527,UK,10974,Womens,12,2022-01-31,4.58,-11.07,-289.94
2185,Germany,45002,Mens,6,2019-07-13,-0.36,11.8,313.5
